episode,total_reward,steps,avg_loss,epsilon,avg_q_value,elapsed_time,eval_reward_mean,eval_reward_std
302,-1.08358034828475,36,0.0040225736320346275,0.01,0.5919679088945196,3.600000000000002,,
303,-0.5385310928352993,138,0.0035607541404879283,0.01,0.604271567052847,13.799999999999967,,
304,-1.0808909291218298,38,0.0035483596693285115,0.01,0.5838562711363825,3.800000000000002,,
305,1.0859764027674295,300,0.0035525933698735347,0.01,0.5915653202812728,30.000000000000156,,
306,0.00020807297091557375,300,0.0036970226411570705,0.01,0.5945351557967559,30.000000000000156,,
307,-1.0829768187794908,44,0.0037936853373129924,0.01,0.5967461595487302,4.4,,
308,-0.5759118782065368,289,0.00385604879230054,0.01,0.5764071483854529,28.90000000000014,,
309,1.0969272339559972,300,0.0042383140033291225,0.01,0.5382386429135539,30.000000000000156,,
310,0.000416145941831203,300,0.0036652967775929967,0.01,0.5379161752657763,30.000000000000156,,
311,1.107408390313342,300,0.0035706664582882313,0.01,0.5648185869509289,30.000000000000156,,
312,0.00020807297091557375,300,0.0036371952470821743,0.01,0.5692674238460121,30.000000000000156,,
313,-0.5343712867741142,37,0.0036787148681359794,0.01,0.5516029419347194,3.700000000000002,,
314,0.00020807297091557375,300,0.003391093539736172,0.01,0.5611095856687646,30.000000000000156,,
315,-1.098365033970618,18,0.003240720888798747,0.01,0.5555625229452521,1.8000000000000005,,
316,-0.5210321566045779,42,0.0031522945908064046,0.01,0.5480175338011541,4.200000000000001,,
317,1.0819358370630054,300,0.0030953578738278963,0.01,0.5439308790706332,30.000000000000156,,
318,-1.089797626383132,44,0.004611436383319244,0.01,0.5241771667061074,4.4,,
319,0.5352091120770062,300,0.0034363740460451498,0.01,0.5294971585715016,30.000000000000156,,
320,0.00041640630424893965,300,0.002692124936126072,0.01,0.5211679696095414,30.000000000000156,,
321,-0.009391822721458443,56,0.003194387126373178,0.01,0.5213873218260925,5.599999999999996,,
322,0.014918696430661349,300,0.003963973989141781,0.01,0.5158856615555144,30.000000000000156,,
323,0.01007391244248984,300,0.0028552725595703122,0.01,0.5150412168503102,30.000000000000156,,
324,1.0783249532051702,300,0.003099315433805173,0.01,0.5242882282583311,30.000000000000156,,
325,0.0004161459418312585,300,0.002709948219418025,0.01,0.5218904928264229,30.000000000000156,,
326,-0.5720679896811426,218,0.0030562442150369458,0.01,0.5107497658119035,21.80000000000004,,
327,0.013925632200236404,300,0.0026892006695220494,0.01,0.49701615841744645,30.000000000000156,,
328,0.02053206130686336,300,0.0027477862219397204,0.01,0.4880016979182676,30.000000000000156,,
329,0.5157140809225719,300,0.002462888396692381,0.01,0.5235588343546695,30.000000000000156,,
330,0.5414133970488344,300,0.0029322263783839717,0.01,0.5233324512127023,30.000000000000156,,
331,-0.5714293423706653,45,0.002341303504885735,0.01,0.537041739829311,4.5,,
332,-0.5598336966124562,145,0.0028153412261451446,0.01,0.523286286676605,14.499999999999964,,
333,0.5408300964749535,300,0.0033871294626594854,0.01,0.5222088126637434,30.000000000000156,,
334,-0.5191572526559405,46,0.0032109307433605162,0.01,0.5298561212583411,4.6,,
335,0.5381598188260273,300,0.00238331017603443,0.01,0.5509538506024538,30.000000000000156,,
336,0.5553074149507173,300,0.002556912191191654,0.01,0.5648200003049013,30.000000000000156,,
337,-1.0734824719227931,68,0.0020535818166616464,0.01,0.5612783352551326,6.799999999999992,,
338,-0.5256047290648982,43,0.0027643648218059046,0.01,0.5629225186245037,4.300000000000001,,
339,0.008370771084225737,300,0.002696721629845668,0.01,0.553277249976457,30.000000000000156,,
340,0.5593306806467395,300,0.0025520043055380017,0.01,0.5497333404066532,30.000000000000156,,
341,0.00020807297091557375,300,0.002615449093285316,0.01,0.5553970030198301,30.000000000000156,,
342,0.014300714413567672,300,0.002496962437749028,0.01,0.5450565760507086,30.000000000000156,,
343,-0.5559843742416206,132,0.002238374273054303,0.01,0.5292185538284012,13.199999999999969,,
344,-0.5106312273843433,53,0.0023467067308858857,0.01,0.5299296913257125,5.299999999999997,,
345,0.0,300,0.0021601790660620477,0.01,0.5175996572709162,30.000000000000156,,
346,-0.57772379654996,20,0.002553453881152765,0.01,0.5195076294985952,2.0000000000000004,,
347,-1.0695097539119651,80,0.0020127871522318324,0.01,0.5114771558935791,7.999999999999988,,
348,0.004369615366985935,300,0.0025619088566988437,0.01,0.5281743871989016,30.000000000000156,,
349,0.5424504443531624,300,0.0022041561986905663,0.01,0.520723682098509,30.000000000000156,,
350,-0.011734754564545202,57,0.001830638124336917,0.01,0.5207163882451613,5.699999999999996,0.008453382444040128,0.007874486248156664
351,0.0002083333333333659,300,0.0020809208686298963,0.01,0.5377649081733706,30.000000000000156,,
352,-0.544921971067205,102,0.002078148872326672,0.01,0.5336734595986414,10.19999999999998,,
353,-0.5620475906505789,116,0.0026464105296038144,0.01,0.5223261998858031,11.599999999999975,,
354,1.095035004345676,300,0.0023351893302755358,0.01,0.5061473659736125,30.000000000000156,,
355,0.547266466874942,300,0.0027803445004675477,0.01,0.5173199496607622,30.000000000000156,,
356,0.020485853613609828,300,0.00232284363868575,0.01,0.5236297856759885,30.000000000000156,,
357,0.5393456830816925,300,0.0028766171351577623,0.01,0.5019629735825155,30.000000000000156,,
358,-0.5634681221505101,134,0.002552476813617925,0.01,0.5089024674682232,13.399999999999968,,
359,-1.078639001606775,116,0.001716201508065191,0.01,0.50292109048894,11.599999999999975,,
360,0.5414571483935953,300,0.0027190417408785067,0.01,0.49785887190486106,30.000000000000156,,
361,0.5134208719520237,300,0.002536558743863096,0.01,0.4926918277818702,30.000000000000156,,
362,0.0002083333333333659,300,0.0026054037090146045,0.01,0.49537420725876075,30.000000000000156,,
363,0.0032802821494636314,300,0.002499059895312463,0.01,0.4982556705750559,30.000000000000156,,
364,0.005018513652431278,300,0.0021186957026990603,0.01,0.4958627742716499,30.000000000000156,,
365,0.0005551216181926555,300,0.002211580626855464,0.01,0.5126820287689384,30.000000000000156,,
366,0.00020807297091562926,300,0.0024416653973312013,0.01,0.525305193241692,30.000000000000156,,
367,1.6008003866097216,300,0.0022404717158886443,0.01,0.517388261610666,30.000000000000156,,
368,-0.01078685395143264,57,0.0035375513973451116,0.01,0.5084246662336691,5.699999999999996,,
369,-1.0642921911708734,79,0.0018905551340783213,0.01,0.5157432609637541,7.899999999999988,,
370,0.5050394961027337,300,0.002391666335200499,0.01,0.5187359127604065,30.000000000000156,,
371,-0.019634928678776697,39,0.0022501259207123306,0.01,0.5204239324785764,3.900000000000002,,
372,-1.09619102275772,66,0.0023629119463462202,0.01,0.5043058832572531,6.5999999999999925,,
373,0.02263888888888871,300,0.002496814651959649,0.01,0.5237229187811219,30.000000000000156,,
374,0.0,300,0.002354495927127429,0.01,0.5367382293310005,30.000000000000156,,
375,0.5224378259475251,300,0.002169167817902585,0.01,0.5164108512466088,30.000000000000156,,
376,0.5031230739501207,74,0.004383625004767904,0.01,0.4891502323846041,7.39999999999999,,
377,-0.5754842352329658,23,0.002861410732567006,0.01,0.49569910780071524,2.3000000000000007,,
378,0.49979452468347985,68,0.003553769284126787,0.01,0.47782859641177483,6.799999999999992,,
379,0.0031178886317861365,300,0.0030795240777124477,0.01,0.49228356358649367,30.000000000000156,,
380,1.0978230653139012,300,0.0030723384668431136,0.01,0.5064268230958986,30.000000000000156,,
381,0.00020807297091557375,300,0.0031956994074248493,0.01,0.5101251179580675,30.000000000000156,,
382,-1.084888635184644,255,0.002832951647609306,0.01,0.5019477964345552,25.500000000000092,,
383,0.00020807297091557375,300,0.0027563119288648735,0.01,0.4734771772130895,30.000000000000156,,
384,0.003527441981180768,300,0.0034169187242124224,0.01,0.4777332539677883,30.000000000000156,,
385,-1.0762194851653362,223,0.0024514091049891488,0.01,0.48759639194461707,22.300000000000047,,
386,-0.565398423720956,32,0.0017473911545008618,0.01,0.46845038889180424,3.2000000000000015,,
387,-1.0755850064327752,30,0.004447087500527024,0.01,0.47693359719081524,3.0000000000000013,,
388,0.0006234384762641709,300,0.0027607406878158674,0.01,0.47195549355734356,30.000000000000156,,
389,0.0,300,0.002894117055271637,0.01,0.47978326266310795,30.000000000000156,,
390,0.007646523114651194,300,0.0026280715828052572,0.01,0.503385624005071,30.000000000000156,,
391,0.5058395034449861,300,0.002863348989065566,0.01,0.5277326046065852,30.000000000000156,,
392,0.0,300,0.0026954676466248383,0.01,0.5292445480714205,30.000000000000156,,
393,1.0717882184539085,300,0.0028247459871569122,0.01,0.5348435881186012,30.000000000000156,,
394,0.544061539253097,300,0.0025820577975851663,0.01,0.5260768843467006,30.000000000000156,,
395,-0.5260545035364301,51,0.002580217110610955,0.01,0.5267088696197965,5.099999999999998,,
396,0.0038886285264711495,300,0.0023462589497582507,0.01,0.509362681779717,30.000000000000156,,
397,0.5528473709270336,300,0.0020404964249431706,0.01,0.5089843576175409,30.000000000000156,,
398,0.005579260194425784,300,0.0019304742689927065,0.01,0.5024131981500017,30.000000000000156,,
399,-0.5741330209998772,123,0.0019173491121048537,0.01,0.5141250642139071,12.299999999999972,,
400,-0.5407876403497722,203,0.0024832270417111035,0.01,0.5129328818410771,20.30000000000002,-0.18854914898381245,0.27844495732075286
401,1.0650757351002467,300,0.0022287842711304928,0.01,0.5259518806969061,30.000000000000156,,
402,0.008569369320677755,300,0.002189342371676204,0.01,0.5111754191186223,30.000000000000156,,
403,-1.0827407892580252,47,0.0015049539060404567,0.01,0.5082208097171445,4.699999999999999,,
404,0.0014562510847619947,300,0.002102296503245325,0.01,0.5100640608283389,30.000000000000156,,
405,-0.5406426666533152,265,0.0022923714102943706,0.01,0.5079641908727819,26.500000000000107,,
406,-0.570820212006381,58,0.001953334163140968,0.01,0.5028421048348839,5.799999999999995,,
407,0.5132878308863156,300,0.0022832767932182176,0.01,0.49771931573649253,30.000000000000156,,
408,-0.5539393780876394,107,0.002408186230315935,0.01,0.5087374812480097,10.699999999999978,,
409,0.5257571644218216,300,0.0022134875298762615,0.01,0.4951480830311654,30.000000000000156,,
410,0.0,300,0.002429147646137681,0.01,0.49441341549420786,30.000000000000156,,
411,-0.5792707357844127,46,0.0034232154433848565,0.01,0.4942951638241074,4.6,,
412,-0.5540712564550738,34,0.0020503165537375237,0.01,0.4879700315060423,3.4000000000000017,,
413,-1.0644373181885858,100,0.0023414852519149576,0.01,0.4865485687294992,9.99999999999998,,
414,-0.5444060922144696,215,0.0019478636372606518,0.01,0.48612007289386444,21.500000000000036,,
415,0.5066651051429307,300,0.002426830156227952,0.01,0.47754120138481293,30.000000000000156,,
416,-0.5343324289433431,163,0.0022405323426863757,0.01,0.46859633074649276,16.29999999999996,,
417,-0.5446301399853,107,0.0026610569289564384,0.01,0.47273021154102074,10.699999999999978,,
418,0.0016655384295232167,300,0.002622677975506586,0.01,0.46691934998415374,30.000000000000156,,
419,0.5310159487455677,300,0.0022459079131391074,0.01,0.47252789814781065,30.000000000000156,,
420,0.0,300,0.0026293078034292645,0.01,0.47253924203182096,30.000000000000156,,
421,-0.5511057279706959,126,0.0022985734364443554,0.01,0.47352820867499,12.599999999999971,,
422,-1.0963722188829113,81,0.001844466339900691,0.01,0.4926034159364312,8.099999999999987,,
423,0.5474159155961313,300,0.002302063457618074,0.01,0.5001607868052305,30.000000000000156,,
424,0.002914844780513126,300,0.002166429741921656,0.01,0.5017944787040053,30.000000000000156,,
425,-0.5833646906088121,137,0.0024302394840874687,0.01,0.49475423298876414,13.699999999999967,,
426,4.1623282330871536e-05,300,0.0027365125121653505,0.01,0.5003574755871072,30.000000000000156,,
427,0.0,300,0.0029867010227735925,0.01,0.516864961689953,30.000000000000156,,
428,-1.0640306079123614,200,0.0024125361938681835,0.01,0.5359294098141786,20.000000000000014,,
429,0.006658335069299692,300,0.0019256133091084544,0.01,0.5217392281804513,30.000000000000156,,
430,0.006666666666666654,300,0.00297865938690019,0.01,0.49896354079319566,30.000000000000156,,
431,-1.0772701788204233,45,0.002113772545686998,0.01,0.4984603319229914,4.5,,
432,-1.0700283385427434,89,0.0022027003349540004,0.01,0.48304629568554575,8.899999999999984,,
433,-0.5239712762315406,42,0.002095762421565223,0.01,0.49098512710089137,4.200000000000001,,
434,0.012290538429523212,300,0.002582149800273995,0.01,0.4757987273709197,30.000000000000156,,
435,-0.5829995121455016,111,0.00218871845985964,0.01,0.4894632493826302,11.099999999999977,,
436,-0.5232069594957743,42,0.002805938691585349,0.01,0.4922354363995651,4.200000000000001,,
437,-0.5750782456037627,53,0.001996720425440564,0.01,0.4749104051170579,5.299999999999997,,
438,-0.5409650344517075,238,0.0026187147955426793,0.01,0.47447753881183546,23.800000000000068,,
439,0.0,300,0.0028162178438855268,0.01,0.45937605093017736,30.000000000000156,,
440,0.0,300,0.0022649903384213414,0.01,0.4457166492642694,30.000000000000156,,
441,0.0,300,0.002644335578096277,0.01,0.4169725034301366,30.000000000000156,,
442,-0.5261357136529732,292,0.0022820172020407876,0.01,0.4005612804697155,29.200000000000145,,
443,-0.5607261102006025,185,0.002360901892560675,0.01,0.3763179152969689,18.499999999999993,,
444,0.010624739637582314,300,0.0023234793820118772,0.01,0.3900376257859743,30.000000000000156,,
445,-0.5532779722176551,144,0.0030215622223329257,0.01,0.37678470700939504,14.399999999999965,,
446,0.539117718532134,300,0.0027854994503870583,0.01,0.3888974033137156,30.000000000000156,,
447,-1.084203485063186,39,0.0027727651869451737,0.01,0.3913211282514079,3.900000000000002,,
448,-1.0800417921944663,197,0.002718217361896021,0.01,0.36938322843943705,19.70000000000001,,
449,0.5452102714410674,300,0.002296753248622539,0.01,0.3646759962947058,30.000000000000156,,
450,0.009583159758388249,300,0.002583624138153001,0.01,0.37129741433622787,30.000000000000156,0.0,0.0
451,-0.5829512112301618,64,0.002107603224001965,0.01,0.3715529617254475,6.399999999999993,,
452,-0.023924801191963274,48,0.002203845278527516,0.01,0.36646600523592204,4.799999999999999,,
453,0.5230881425659435,300,0.003192023940132837,0.01,0.37707215627200136,30.000000000000156,,
454,0.5483107685904689,300,0.0031786089136573983,0.01,0.38135500022194935,30.000000000000156,,
455,-0.5474571327188642,300,0.0024759312791807525,0.01,0.36637450720112164,30.000000000000156,,
456,-0.5891612184036924,137,0.0023271807049242113,0.01,0.35106186210292606,13.699999999999967,,
457,0.013455645814961004,300,0.002537618735032621,0.01,0.35137520840444153,30.000000000000156,,
458,-0.5689803302059567,63,0.002367651208663719,0.01,0.3622334094238814,6.299999999999994,,
459,0.4730782039835093,166,0.0027071964518818434,0.01,0.3475034918019298,16.599999999999966,,
460,-1.0612338540640822,253,0.0019694947273403993,0.01,0.33853933821248766,25.30000000000009,,
461,-0.016313064403568278,52,0.003028292240721678,0.01,0.32640170778214167,5.1999999999999975,,
462,0.0020744862172946132,300,0.0024398355450741677,0.01,0.33077551989653425,30.000000000000156,,
463,-0.5780931711044877,38,0.004321511597960985,0.01,0.3450007237260431,3.800000000000002,,
464,-0.02606322874817235,163,0.002756371897559837,0.01,0.3469884824828793,16.29999999999996,,
465,0.006330538988022882,300,0.002935632594566998,0.01,0.33980181667753956,30.000000000000156,,
466,-0.006006583312868408,66,0.0022319299421602943,0.01,0.35220849212860816,6.5999999999999925,,
467,0.5348291429007078,300,0.002534836492689779,0.01,0.3471674194376544,30.000000000000156,,
468,-0.5345352993256199,162,0.0028054741061662985,0.01,0.34304759051727274,16.19999999999996,,
469,1.0792974393101904,300,0.0021925424705973116,0.01,0.3338520492757838,30.000000000000156,,
470,0.0008325522460801982,300,0.0022593013526925206,0.01,0.3371803658624457,30.000000000000156,,
471,-1.0862465759285793,41,0.0022295498572628683,0.01,0.33137900404088505,4.100000000000001,,
472,0.5181674318839309,300,0.002866710414064261,0.01,0.33583847472669826,30.000000000000156,,
473,0.5307777909527247,300,0.002528057648288162,0.01,0.3335285972177086,30.000000000000156,,
474,-0.5716271606507931,111,0.0028119094454173775,0.01,0.3148233805645213,11.099999999999977,,
475,0.47080704013694197,136,0.002830701329964048,0.01,0.30636186549770733,13.599999999999968,,
476,1.0979147027859493,300,0.0025128493692668993,0.01,0.28960159625043164,30.000000000000156,,
477,-0.5680873949042405,118,0.0018017070687774746,0.01,0.27429907875290355,11.799999999999974,,
478,-1.0744967576029856,104,0.0024139873545742058,0.01,0.25758813213349635,10.399999999999979,,
479,0.006859460076034496,300,0.002521736026677532,0.01,0.2539253164680978,30.000000000000156,,
480,1.0742557581202918,300,0.0029267642359608118,0.01,0.27968590577560015,30.000000000000156,,
481,0.007768057580849641,300,0.002605640125476288,0.01,0.29230176770400446,30.000000000000156,,
482,0.5552650708574234,300,0.002428106075967661,0.01,0.30037713176259956,30.000000000000156,,
483,0.0,300,0.0030532860713294446,0.01,0.29587277124287215,30.000000000000156,,
484,-0.5602267467044196,267,0.002715942002901841,0.01,0.29849562034678706,26.70000000000011,,
485,-0.5672357264388,82,0.0026452070870387275,0.01,0.2773496759235068,8.199999999999987,,
486,1.0623540046034432,300,0.002853846140249576,0.01,0.2905229741795955,30.000000000000156,,
487,-0.5878106608830411,60,0.0027804764997926127,0.01,0.29115304545559034,5.999999999999995,,
488,0.0,300,0.0027769670360095677,0.01,0.29184858560850696,30.000000000000156,,
489,-1.065902664548299,89,0.002762212582801243,0.01,0.29698070911476726,8.899999999999984,,
490,-1.0913192259016669,43,0.0035250791032867958,0.01,0.28865865399100415,4.300000000000001,,
491,0.029480825208101802,300,0.0027512913909133797,0.01,0.3012105219838861,30.000000000000156,,
492,0.0010408855794135086,300,0.0028224433430556607,0.01,0.31901663732963853,30.000000000000156,,
493,0.015901215603271568,300,0.0025637308845087785,0.01,0.31399968073818807,30.000000000000156,,
494,0.01609097641747434,300,0.0025580351920468838,0.01,0.3211182942754685,30.000000000000156,,
495,0.0008328126084979348,300,0.0024333267922273874,0.01,0.3342234193878651,30.000000000000156,,
496,-1.0705942441946088,72,0.0029820501598809054,0.01,0.33116779703601434,7.19999999999999,,
497,-0.5831655569144041,57,0.0024336255002109417,0.01,0.3339233874848333,5.699999999999996,,
498,0.002496875650987329,300,0.002473715406903959,0.01,0.3139217875218887,30.000000000000156,,
499,0.5332643785442761,300,0.0022359387150455642,0.01,0.29856322747224684,30.000000000000156,,
500,0.5304058729701187,300,0.0020876841711521756,0.01,0.2941527901799967,30.000000000000156,-0.02729191166325388,0.43838246449242785
501,0.5441069458653325,300,0.0025666681227586433,0.01,0.2993863697566008,30.000000000000156,,
502,-0.008875149422051809,54,0.0021489791808702386,0.01,0.30638221459242004,5.399999999999997,,
503,-0.5580416069808247,32,0.003914791593436668,0.01,0.3052765954804383,3.2000000000000015,,
504,0.0004166666666666208,300,0.0025126130934624846,0.01,0.3185199722056789,30.000000000000156,,
505,-1.0966272468740705,107,0.002893475786176034,0.01,0.3112227352632948,10.699999999999978,,
506,-0.5830097925507232,94,0.002448010608080178,0.01,0.3030325902833881,9.399999999999983,,
507,-0.572468601337009,71,0.0023043423293644897,0.01,0.3009648397493683,7.099999999999991,,
508,1.0763148897496104,300,0.0028577984914133422,0.01,0.29218474221225504,30.000000000000156,,
509,0.00527777777777777,300,0.0026264026519197117,0.01,0.3042728809451725,30.000000000000156,,
510,-1.0830276921851663,62,0.0035453957462010304,0.01,0.3019430469979965,6.199999999999994,,
511,-1.094719704812505,240,0.002525867581479972,0.01,0.2858671490933806,24.00000000000007,,
512,-1.0949441283782224,52,0.002062865649673502,0.01,0.2654285616780372,5.1999999999999975,,
513,-1.0958573659895585,148,0.0021907041655453803,0.01,0.2634041559825563,14.799999999999963,,
514,-1.0633830962966626,108,0.0024057792326841088,0.01,0.26321090117492124,10.799999999999978,,
515,-0.5182008356436674,53,0.002023465291073693,0.01,0.2506959013254877,5.299999999999997,,
516,-0.002450573454035432,97,0.0012734960472987264,0.01,0.26125643649937813,9.699999999999982,,
517,1.0753105858403438,300,0.0023261785178170496,0.01,0.2501485721888057,30.000000000000156,,
518,-1.077542522245579,200,0.0030700609205649688,0.01,0.23512132079373807,20.000000000000014,,
519,0.00020807297091557375,300,0.0017900285266008813,0.01,0.2281224027262967,30.000000000000156,,
520,0.5376406931758467,300,0.0019403282484323115,0.01,0.21270415355437727,30.000000000000156,,
521,-1.094451732052029,66,0.0022372811151874054,0.01,0.2220380268859665,6.5999999999999925,,
522,-1.0895061057388893,64,0.0015125224903900004,0.01,0.21022126699527355,6.399999999999993,,
523,1.0789436345466734,300,0.002891588524357578,0.01,0.20360050465748641,30.000000000000156,,
524,0.5373360065333801,300,0.002268836502442999,0.01,0.20004529812836921,30.000000000000156,,
525,-0.012545220548059177,64,0.0017535642270521577,0.01,0.20902109487581752,6.399999999999993,,
526,-0.5864685313578348,81,0.001866691967105322,0.01,0.21727302409548646,8.099999999999987,,
527,0.0006244792751645689,300,0.0026664472593887815,0.01,0.21547486650963105,30.000000000000156,,
528,0.00041536550534854166,300,0.0025112046732386245,0.01,0.22184310931385662,30.000000000000156,,
529,-0.5467391931444769,214,0.002182946208266786,0.01,0.2216747540125232,21.400000000000034,,
530,-1.1029660745529257,18,0.0014037112175938559,0.01,0.22122203094422707,1.8000000000000005,,
531,-0.016075675624464658,47,0.002538241654923334,0.01,0.21293034451755188,4.699999999999999,,
532,-0.5628063944121774,182,0.0020792996696885765,0.01,0.2007231764929209,18.19999999999999,,
533,-1.065441931273655,149,0.0028751455451130068,0.01,0.1835724984400596,14.899999999999963,,
534,0.5602037110226497,300,0.0021770571201574773,0.01,0.1930220327437713,30.000000000000156,,
535,0.5452810835748578,300,0.0020998992099111814,0.01,0.19071909478311924,30.000000000000156,,
536,0.027916145941831227,300,0.0022996799977537726,0.01,0.20462407307080144,30.000000000000156,,
537,-0.5882809972194101,141,0.0023862003458742956,0.01,0.21233617027752297,14.099999999999966,,
538,0.0006247396375823056,300,0.002099560435778799,0.01,0.2213706588363478,30.000000000000156,,
539,-1.088778687508626,259,0.0022201576926840867,0.01,0.22116425972592577,25.900000000000098,,
540,-1.0725987613082812,239,0.002448391094519258,0.01,0.21747907878565909,23.90000000000007,,
541,0.008819740704017809,81,0.002221695837424173,0.01,0.2090071742208975,8.099999999999987,,
542,0.0004166666666666763,300,0.002213591990408009,0.01,0.20813670412374732,30.000000000000156,,
543,-1.0901676581404711,48,0.002079923107931465,0.01,0.20925291382019576,4.799999999999999,,
544,0.01062499999999994,300,0.002600859557901429,0.01,0.21075437295584515,30.000000000000156,,
545,0.0022574334939450824,300,0.002152217703345112,0.01,0.2079236223345966,30.000000000000156,,
546,0.013316670138599551,300,0.001954488767901795,0.01,0.20566173891481015,30.000000000000156,,
547,-0.5529670837719038,188,0.0022308479986418075,0.01,0.1991849838986229,18.799999999999997,,
548,-0.009875797496617045,72,0.0023515238090989063,0.01,0.19693297662961193,7.19999999999999,,
549,0.5103257218219266,300,0.0024200814278680116,0.01,0.1919669296211483,30.000000000000156,,
550,-1.0651982963821498,193,0.002376327692042028,0.01,0.19541388212263963,19.300000000000004,0.0,0.0
551,0.522720175191419,300,0.0021839615212784274,0.01,0.18889569047561938,30.000000000000156,,
552,-0.5334937334539085,184,0.0022082671131788377,0.01,0.18717713050710594,18.39999999999999,,
553,1.0894253565221146,300,0.0019354888210251187,0.01,0.17411410016364168,30.000000000000156,,
554,-0.5685525910406011,292,0.0019048009759134344,0.01,0.17047233284068974,29.200000000000145,,
555,0.015821356662118424,300,0.0020342700659106852,0.01,0.1734638968392543,30.000000000000156,,
556,-0.5573563177304314,138,0.002225682042748698,0.01,0.18628730238560934,13.799999999999967,,
557,-0.5930259942077367,131,0.001652037166086299,0.01,0.17960336948487032,13.09999999999997,,
558,-1.0852207407106205,92,0.0013933371327234248,0.01,0.17221537577242713,9.199999999999983,,
559,1.087366759896295,300,0.002025284137313319,0.01,0.17082366931806342,30.000000000000156,,
560,0.004950809248134125,300,0.002408549852618528,0.01,0.18865813975500104,30.000000000000156,,
561,0.0,300,0.0017892966303371892,0.01,0.21482281880516477,30.000000000000156,,
562,1.083682906095353,300,0.0019531157448302457,0.01,0.22749555685987966,30.000000000000156,,
563,1.0576982324362159,300,0.002133908036850143,0.01,0.2366646343778917,30.000000000000156,,
564,1.0601703959460578,300,0.002104109386646991,0.01,0.2534092114639526,30.000000000000156,,
565,1.0668010080741466,300,0.002513979453411902,0.01,0.2591222349905417,30.000000000000156,,
566,0.0,300,0.0019224107225161132,0.01,0.27072656440273823,30.000000000000156,,
567,-0.023426345999386866,59,0.0019051415737752042,0.01,0.29443922462431926,5.899999999999995,,
568,0.5404937726599621,300,0.002091390132852316,0.01,0.2992818798048713,30.000000000000156,,
569,-0.5507061708684511,189,0.001482432700545123,0.01,0.29485889603940835,18.9,,
570,0.038489241537708274,300,0.001954990005426311,0.01,0.2954659237573098,30.000000000000156,,
571,0.5081731331425943,300,0.0018075382252337525,0.01,0.28875219624853526,30.000000000000156,,
572,0.004930555555555494,300,0.0016219164315247273,0.01,0.28402872948967844,30.000000000000156,,
573,0.5063151191750088,110,0.001864250766768745,0.01,0.2985940425710371,10.999999999999977,,
574,0.019301042606981816,300,0.0017032744653844307,0.01,0.31709531196573065,30.000000000000156,,
575,0.0,300,0.0018583694613011326,0.01,0.324589296433637,30.000000000000156,,
576,0.5151800819221957,300,0.0018412513520138633,0.01,0.32058517651024915,30.000000000000156,,
577,0.522442000015447,300,0.0018449526850016073,0.01,0.3296204886033891,30.000000000000156,,
578,1.0959633942750062,300,0.0020690572561942898,0.01,0.334892429231538,30.000000000000156,,
579,0.5334108823514578,300,0.0023716262135551423,0.01,0.34093842647449085,30.000000000000156,,
580,1.0781226762697433,300,0.0020621156498888717,0.01,0.3533112128155272,30.000000000000156,,
581,1.0868570146956698,300,0.0025421282512275143,0.01,0.370373510792118,30.000000000000156,,
582,-1.0741458172419804,136,0.002679958778435567,0.01,0.3685581422166439,13.599999999999968,,
583,1.0854077620940736,300,0.002286362239563951,0.01,0.3823574149996629,30.000000000000156,,
584,0.00041640630424893965,300,0.002367803425312913,0.01,0.37393912016140773,30.000000000000156,,
585,-1.0753250987700471,24,0.0018082761456134778,0.01,0.35813185777431267,2.400000000000001,,
586,0.00020807297091562926,300,0.002457155534399491,0.01,0.37239717088646995,30.000000000000156,,
587,0.5259666790593307,300,0.002830652425038801,0.01,0.3696861737822966,30.000000000000156,,
588,-0.5482384413756763,182,0.0024458527609144192,0.01,0.3773943943467421,18.19999999999999,,
589,0.5593372962178647,300,0.002664273081194674,0.01,0.37835682039294377,30.000000000000156,,
590,-1.0787394586970465,76,0.0014390938603552246,0.01,0.3816521361098493,7.599999999999989,,
591,-0.5600763316891837,38,0.001988789699799983,0.01,0.3806921530090358,3.800000000000002,,
592,0.00041640630424893965,300,0.0025572767240048247,0.01,0.3769265010136705,30.000000000000156,,
593,-0.023860787314045284,56,0.001413605853913554,0.01,0.36152940120380433,5.599999999999996,,
594,0.002150087366128095,300,0.0025491318373721964,0.01,0.37021255958813376,30.000000000000156,,
595,-0.5706586256989127,208,0.0026728405668127206,0.01,0.37451591078155605,20.800000000000026,,
596,-0.5589669252257143,217,0.002522822931601105,0.01,0.3826675915564822,21.70000000000004,,
597,0.00062473963758225,300,0.002503224525897317,0.01,0.37160063244382174,30.000000000000156,,
598,0.0037390759147211128,300,0.002814147412873044,0.01,0.38130840102794633,30.000000000000156,,
599,-0.5136774226278635,76,0.002888335990922514,0.01,0.3918042773937194,7.599999999999989,,
600,0.01734826656517055,300,0.002018697615634427,0.01,0.3860717843767018,30.000000000000156,0.0,0.0
601,-0.03557526176471937,292,0.0020020940026743493,0.01,0.3808484941519657,29.200000000000145,,
602,0.0035411459418312474,300,0.002224850943863484,0.01,0.3811244512194911,30.000000000000156,,
603,0.002358160337043669,300,0.0021547151247484683,0.01,0.3948188973590002,30.000000000000156,,
604,-1.0940906649757727,59,0.0013313789910277445,0.01,0.41368480883436054,5.899999999999995,,
